3558	2022-04-19 10:23:07	28.5	61.7	1041.4
3557	2022-04-19 10:13:06	28.3	61.2	1041.3
3556	2022-04-19 10:03:07	28.3	61.6	1041.4
3555	2022-04-19 09:53:07	28.2	61.8	1041.3
3554	2022-04-19 09:43:07	28.1	61.6	1041.3
3553	2022-04-19 09:33:07	28	61.8	1041.2
3552	2022-04-19 09:23:07	27.7	62.1	1041.3
3551	2022-04-19 09:13:07	27.6	62.1	1041.4
3550	2022-04-19 09:03:07	27.6	62.4	1041.3
3549	2022-04-19 08:53:07	27.6	61.6	1041.3
3548	2022-04-19 08:43:07	27.5	61.9	1041.1
3547	2022-04-19 08:33:07	27.6	62.1	1041.1
3546	2022-04-19 08:23:06	27.6	61.8	1041
3545	2022-04-19 08:13:07	27.5	61.9	1041
3544	2022-04-19 08:03:07	27.3	62.2	1040.9
3543	2022-04-19 07:53:07	27.3	62	1040.7
3542	2022-04-19 07:43:06	27.4	61.9	1040.6
3541	2022-04-19 07:33:06	27.3	61.8	1040.4
3540	2022-04-19 07:23:07	27.4	61.8	1040.3
3539	2022-04-19 07:13:06	27.3	61.9	1040.2
3538	2022-04-19 07:03:07	27.3	61.5	1040
3537	2022-04-19 06:53:07	27.6	61.2	1039.9
3536	2022-04-19 06:43:06	27.5	61.5	1039.7
3535	2022-04-19 06:33:06	27.4	61.6	1039.6
3534	2022-04-19 06:23:07	27.6	62.9	1039.6
3533	2022-04-19 06:13:07	27.6	62.5	1039.6
3532	2022-04-19 06:03:07	27.7	62.2	1039.5
3531	2022-04-19 05:53:07	27.6	62.8	1039.5
3530	2022-04-19 05:43:07	27.6	62.4	1039.5
3529	2022-04-19 05:33:08	27.6	62.5	1039.5
3528	2022-04-19 05:23:07	27.6	62.4	1039.4
3527	2022-04-19 05:13:07	27.6	62.5	1039.4
3526	2022-04-19 05:03:07	27.6	62.3	1039.2
3525	2022-04-19 04:53:06	27.6	62.5	1039.2
3524	2022-04-19 04:43:06	27.7	62.6	1039.2
3523	2022-04-19 04:33:06	27.7	62.8	1039.1
3522	2022-04-19 04:23:07	27.6	62.6	1039
3521	2022-04-19 04:13:06	27.7	62.9	1039
3520	2022-04-19 04:03:07	27.6	64.9	1038.9
3519	2022-04-19 03:53:06	27.7	62.6	1039
3518	2022-04-19 03:43:07	27.8	62.5	1039
3517	2022-04-19 03:33:06	27.8	62.6	1039.2
3516	2022-04-19 03:23:06	27.9	62.7	1039.1
3515	2022-04-19 03:13:07	27.7	62.9	1039.1
3514	2022-04-19 03:03:06	27.6	63.1	1039.1
3513	2022-04-19 02:53:06	27.9	62.5	1039.2
3512	2022-04-19 02:43:07	27.9	62.6	1039.1
3511	2022-04-19 02:33:08	27.9	62.5	1039.1
3510	2022-04-19 02:23:06	27.6	63.1	1039.2
3509	2022-04-19 02:13:07	27.6	63.3	1039.3
3508	2022-04-19 02:03:07	27.7	63.4	1039.5
3507	2022-04-19 01:53:06	28.1	62.7	1039.7
3506	2022-04-19 01:43:07	27.9	62.8	1039.8
3505	2022-04-19 01:33:07	28	63.1	1039.7
3504	2022-04-19 01:23:06	27.9	63.2	1039.7
3503	2022-04-19 01:13:06	27.9	63.4	1039.7
3502	2022-04-19 01:03:06	28	63.4	1039.7
3501	2022-04-19 00:53:07	28.2	62.7	1039.8
